drug_name,g2032r_score,wt_score,met_score,composite_score,mw,tpsa,clogp,cns_mpo,cns_penetrant,target,is_known_ros1_tki,is_candidate,source
D-Cycloserine,-4.71,,,-5.21,102.1,64.3,-1.62,5.25,True,"Antibiotics,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
(R)-Serine,-4.7,,,-5.2,105.1,83.5,-1.61,4.75,False,NMDAR,False,False,selleckchem_L1300
Sodium citrate,-4.7,,,-5.2,189.1,140.6,-5.25,4.25,False,Others,False,False,selleckchem_L1300
Ethosuximide,-4.7,,,-5.2,141.2,46.2,0.45,5.75,True,Calcium Channel,False,False,selleckchem_L1300
Erythromycin Ethylsuccinate,-5.2,,,-5.2,862.1,226.3,2.68,1.5,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Tropine,-4.69,,,-5.19,141.2,23.5,0.6,4.51,True,Others,False,False,selleckchem_L1300
Valproic acid (VPA),-4.69,,,-5.19,144.2,37.3,2.29,5.55,True,,False,False,selleckchem_L1300
DL-Serine,-4.69,,,-5.19,105.1,83.5,-1.61,4.75,False,PKM,False,False,selleckchem_L1300
Dimetridazole,-4.69,,,-5.19,141.1,61.0,0.64,6.0,True,"Antineoplastic and Immunosuppressive Antibiotics,Fungal",False,False,selleckchem_L1300
Choline Glycerophosphate,-4.68,,,-5.18,257.2,99.1,-1.45,4.8,False,Others,False,False,selleckchem_L1300
Methyl Stearate,-5.18,,,-5.18,298.5,26.3,6.42,3.47,True,Others,False,False,selleckchem_L1300
Histamine 2HCl,-4.68,,,-5.18,111.1,54.7,-0.09,5.25,True,Histamine Receptor,False,False,selleckchem_L1300
Valpromide,-4.67,,,-5.17,143.2,43.1,1.69,5.75,True,Epoxide Hydrolase,False,False,selleckchem_L1300
Sorbitol,-5.17,,,-5.17,182.2,121.4,-3.59,3.0,False,Others,False,False,selleckchem_L1300
Histamine,-4.67,,,-5.17,111.1,54.7,-0.09,5.25,True,Histamine Receptor,False,False,selleckchem_L1300
Decamethonium Bromide,-4.66,,,-5.16,258.5,0.0,3.52,4.11,True,AChR,False,False,selleckchem_L1300
L-Lysine hydrochloride,-4.66,,,-5.16,146.2,89.3,-0.47,4.75,False,Others,False,False,selleckchem_L1300
Trimethadione,-4.66,,,-5.16,143.1,46.6,0.37,6.0,True,Calcium Channel,False,False,selleckchem_L1300
Sodium Gluconate,-5.15,,,-5.15,195.1,141.3,-4.83,3.0,False,Others,False,False,selleckchem_L1300
i-Inositol,-5.14,,,-5.14,180.2,121.4,-3.83,3.0,False,Others,False,False,selleckchem_L1300
Levulinic acid,-4.63,,,-5.13,116.1,54.4,0.44,5.75,True,Others,False,False,selleckchem_L1300
Pentylenetetrazol,-4.63,,,-5.13,138.2,43.6,0.4,6.0,True,GABA Receptor,False,False,selleckchem_L1300
Disulfiram (NSC 190940),-4.62,,,-5.12,296.6,6.5,3.62,4.03,True,"Apoptosis related,COVID-19,Dehydrogenase,Pyroptosis",False,False,selleckchem_L1300
DL-Methionine,-4.62,,,-5.12,149.2,63.3,0.15,5.25,True,Antiviral,False,False,selleckchem_L1300
"5,5-Dimethyloxazolidine-2,4-dione",-4.62,,,-5.12,129.1,55.4,0.03,5.75,True,Others,False,False,selleckchem_L1300
Aceglutamide,-5.12,,,-5.12,188.2,109.5,-1.16,3.78,False,Others,False,False,selleckchem_L1300
Carglumic Acid,-5.12,,,-5.12,190.2,129.7,-1.03,3.0,False,CPSase,False,False,selleckchem_L1300
Lactobionic acid,-5.11,,,-5.11,358.3,217.6,-5.67,3.0,False,MMP,False,False,selleckchem_L1300
Erythromycin Cyclocarbonate,-5.11,,,-5.11,759.9,189.0,2.97,1.75,False,Bacterial,False,False,selleckchem_L1300
L-lysine,-4.61,,,-5.11,146.2,89.3,-0.47,4.75,False,Others,False,False,selleckchem_L1300
Azithromycin (CP-62993),-5.1,,,-5.1,749.0,180.1,1.9,1.5,False,"Antibiotics,Antibiotics for Mammalian Cell Culture,Autophagy,Bacterial,COVID-19",False,False,selleckchem_L1300
4-Aminobutyric acid (GABA),-4.6,,,-5.1,103.1,63.3,-0.19,5.25,True,GABA Receptor,False,False,selleckchem_L1300
Erythritol,-4.59,,,-5.09,122.1,80.9,-2.31,4.5,False,Others,False,False,selleckchem_L1300
D-Alanine,-4.59,,,-5.09,89.1,63.3,-0.58,5.25,True,NMDAR,False,False,selleckchem_L1300
Tiamulin fumarate,-5.09,,,-5.09,493.8,66.8,4.97,2.84,False,Ribosomal Peptidyl Transferase,False,False,selleckchem_L1300
Isopropyl myristate,-5.08,,,-5.08,270.5,26.3,5.64,3.47,True,Others,False,False,selleckchem_L1300
Sorbic acid,-4.58,,,-5.08,112.1,37.3,1.2,5.55,True,Bacterial,False,False,selleckchem_L1300
Methyl palmitate,-5.08,,,-5.08,270.5,26.3,5.64,3.47,True,Others,False,False,selleckchem_L1300
Pimecrolimus,-5.08,,,-5.08,810.5,158.1,5.72,0.75,False,Immunology & Inflammation related,False,False,selleckchem_L1300
L-(+)-Rhamnose Monohydrate,-4.57,,,-5.07,164.2,90.2,-2.19,4.49,False,Others,False,False,selleckchem_L1300
Nonanoic acid,-4.57,,,-5.07,158.2,37.3,2.82,5.55,True,Others,False,False,selleckchem_L1300
L-Arginine HCl (L-Arg),-5.07,,,-5.07,174.2,125.2,-1.34,3.0,False,NOS,False,False,selleckchem_L1300
1-Hexadecanol,-5.07,,,-5.07,242.4,20.2,5.46,2.77,True,Others,False,False,selleckchem_L1300
Dextrose,-5.06,,,-5.06,180.2,118.2,-3.38,3.09,False,Others,False,False,selleckchem_L1300
Melamine,-5.05,,,-5.05,126.1,116.7,-1.38,3.41,False,Others,False,False,selleckchem_L1300
D-Mannosamine hydrochloride,-5.04,,,-5.04,179.2,124.0,-3.41,3.0,False,Others,False,False,selleckchem_L1300
Spermine Tetrahydrochloride,-4.54,,,-5.04,202.3,76.1,-0.36,4.5,False,Others,False,False,selleckchem_L1300
cis-Aconitic acid,-5.04,,,-5.04,174.1,111.9,-0.44,3.66,False,Others,False,False,selleckchem_L1300
D-Mannose,-5.03,,,-5.03,180.2,110.4,-3.22,3.48,False,Others,False,False,selleckchem_L1300
Nizatidine,-4.53,,,-5.03,331.5,83.3,1.32,5.25,False,Histamine Receptor,False,False,selleckchem_L1300
D-Glucurone,-4.52,,,-5.02,176.1,96.2,-2.65,4.44,False,Others,False,False,selleckchem_L1300
Arecoline HBr,-4.52,,,-5.02,155.2,29.5,0.42,5.22,True,AChR,False,False,selleckchem_L1300
Carbimazole,-4.52,,,-5.02,186.2,36.2,1.56,5.71,True,TSH Receptor,False,False,selleckchem_L1300
D-Galactose,-5.02,,,-5.02,180.2,110.4,-3.22,3.48,False,Others,False,False,selleckchem_L1300
Miltefosine,-5.01,,,-5.01,407.6,58.6,5.68,3.99,True,Akt,False,False,selleckchem_L1300
Eflornithine (MDL-71782) hydrochloride hydrate,-4.51,,,-5.01,182.2,89.3,-0.23,4.75,False,Decarboxylase,False,False,selleckchem_L1300
(+)-Longifolene,-5.01,,,-5.01,204.4,0.0,4.42,3.44,True,Others,False,False,selleckchem_L1300
Homotaurine,-4.5,,,-5.0,139.2,80.4,-0.78,5.25,False,GABA Receptor,False,False,selleckchem_L1300
Menotropin,-4.5,,,-5.0,142.2,17.1,2.79,4.5,True,Estrogen/progestogen Receptor,False,False,selleckchem_L1300
Octanoic acid,-4.49,,,-4.99,144.2,37.3,2.43,5.55,True,Others,False,False,selleckchem_L1300
Sodium Pyruvate,-4.49,,,-4.99,88.1,54.4,-0.34,5.75,True,Others,False,False,selleckchem_L1300
D-Pantothenate Sodium,-4.99,,,-4.99,218.2,109.7,-2.38,3.77,False,Vitamin,False,False,selleckchem_L1300
Potassium sorbate,-4.48,,,-4.98,111.1,40.1,-0.13,6.0,True,Bacterial,False,False,selleckchem_L1300
Pyruvic acid,-4.48,,,-4.98,88.1,54.4,-0.34,5.75,True,"ATPase,Casein Kinase,LDH",False,False,selleckchem_L1300
Zinc acetate,-4.48,,,-4.98,183.5,52.6,0.03,6.0,True,Others,False,False,selleckchem_L1300
Sodium L-lactate,-4.48,,,-4.98,89.1,60.4,-1.88,5.75,True,Others,False,False,selleckchem_L1300
Creatine phosphate disodium salt,-4.97,,,-4.97,209.1,139.6,-2.64,3.25,False,Others,False,False,selleckchem_L1300
L-Alanine,-4.46,,,-4.96,89.1,63.3,-0.58,5.25,True,Others,False,False,selleckchem_L1300
Ammonium lactate,-4.45,,,-4.95,89.1,60.4,-1.88,5.75,True,Bacterial,False,False,selleckchem_L1300
L-arginine,-4.95,,,-4.95,174.2,125.2,-1.34,3.0,False,Others,False,False,selleckchem_L1300
Citric acid hydrate,-4.93,,,-4.93,192.1,132.1,-1.25,3.0,False,Others,False,False,selleckchem_L1300
Urethane,-4.42,,,-4.92,89.1,52.3,0.1,5.75,True,Bacterial,False,False,selleckchem_L1300
N-Ethylmaleimide (NEM),-4.42,,,-4.92,125.1,37.4,-0.07,5.8,True,"Cysteine Protease,DUB",False,False,selleckchem_L1300
2-Deoxy-D-ribose,-4.42,,,-4.92,134.1,77.8,-1.71,4.75,False,Others,False,False,selleckchem_L1300
L(+)-Asparagine monohydrate,-4.92,,,-4.92,132.1,106.4,-1.73,3.93,False,Others,False,False,selleckchem_L1300
Miglitol,-4.9,,,-4.9,207.2,104.4,-3.26,3.78,False,Carbohydrate Metabolism,False,False,selleckchem_L1300
Zoledronic acid (ZOL 446),-4.9,,,-4.9,272.1,153.1,-1.12,3.0,False,"Apoptosis related,Autophagy,Ras,Rho",False,False,selleckchem_L1300
Glucosamine sulfate,-4.9,,,-4.9,179.2,124.0,-3.41,3.0,False,Others,False,False,selleckchem_L1300
Calcium Gluceptate,-4.9,,,-4.9,490.4,295.4,-8.8,1.6,False,Others,False,False,selleckchem_L1300
Dimethyl Fumarate,-4.39,,,-4.89,144.1,52.6,-0.11,6.0,True,Nrf2,False,False,selleckchem_L1300
5-Aminolevulinic acid HCl,-4.39,,,-4.89,131.1,80.4,-0.62,5.25,False,Others,False,False,selleckchem_L1300
Busulfan (NSC-750),-4.38,,,-4.88,246.3,86.7,-0.28,6.0,False,"Apoptosis related,DNA alkylator",False,False,selleckchem_L1300
L-Cysteine HCl,-4.37,,,-4.87,121.2,63.3,-0.67,4.75,False,Others,False,False,selleckchem_L1300
Citiolone,-4.37,,,-4.87,159.2,46.2,0.15,5.75,True,Others,False,False,selleckchem_L1300
Spermine,-4.37,,,-4.87,202.3,76.1,-0.36,4.5,False,Others,False,False,selleckchem_L1300
N-Acetylglucosamine,-4.85,,,-4.85,221.2,127.1,-3.23,3.0,False,Others,False,False,selleckchem_L1300
2-Methylpentanoic acid,-4.35,,,-4.85,116.2,37.3,1.51,5.55,True,Others,False,False,selleckchem_L1300
L-Leucine,-4.35,,,-4.85,131.2,63.3,0.44,5.25,True,mTOR,False,False,selleckchem_L1300
L-Lactic acid,-4.35,,,-4.85,90.1,57.5,-0.55,5.25,True,Others,False,False,selleckchem_L1300
L-cysteine,-4.34,,,-4.84,121.2,63.3,-0.67,4.75,False,Others,False,False,selleckchem_L1300
D-Pantethine,-4.83,,,-4.83,554.7,197.3,-1.63,1.5,False,Vitamin,False,False,selleckchem_L1300
Fudosteine,-4.32,,,-4.82,179.2,83.6,-0.49,4.75,False,Others,False,False,selleckchem_L1300
Caryophyllene oxide,-4.79,,,-4.79,220.4,12.5,3.94,3.8,True,Others,False,False,selleckchem_L1300
VitaMin U,-4.28,,,-4.78,164.2,63.3,-0.33,5.25,True,Vitamin,False,False,selleckchem_L1300
Fangchinoline,-4.78,,,-4.78,608.7,72.9,6.86,2.75,False,Reverse Transcriptase,False,False,selleckchem_L1300
L-Ornithine,-4.27,,,-4.77,132.2,89.3,-0.86,4.75,False,Others,False,False,selleckchem_L1300
Eprodisate disodium,-4.27,,,-4.77,202.2,114.4,-1.53,4.78,False,Others,False,False,selleckchem_L1300
Propiolactone,-4.27,,,-4.77,72.1,26.3,-0.07,4.97,True,Others,False,False,selleckchem_L1300
Madecassoside,-4.75,,,-4.75,975.1,335.4,-2.06,1.5,False,Others,False,False,selleckchem_L1300
Bethanechol chloride,-4.24,,,-4.74,161.2,52.3,0.18,5.75,True,AChR,False,False,selleckchem_L1300
Foscarnet Sodium,-4.23,,,-4.73,123.0,103.3,-2.76,5.33,False,Reverse Transcriptase,False,False,selleckchem_L1300
Ethyl Oleate,-4.71,,,-4.71,310.5,26.3,6.59,3.47,True,Others,False,False,selleckchem_L1300
L-Citrulline,-4.71,,,-4.71,175.2,118.4,-1.15,3.08,False,Others,False,False,selleckchem_L1300
L-Carnitine hydrochloride,-4.21,,,-4.71,162.2,57.5,-0.47,5.25,True,Leukotriene,False,False,selleckchem_L1300
DL-Carnitine HCl,-4.2,,,-4.7,162.2,57.5,-0.47,5.25,True,Others,False,False,selleckchem_L1300
Acetohydroxamic acid,-4.2,,,-4.7,75.1,49.3,-0.49,5.25,True,Bacterial,False,False,selleckchem_L1300
Ethambutol 2HCl,-4.19,,,-4.69,204.3,64.5,-0.29,4.5,False,Bacterial,False,False,selleckchem_L1300
Acetylspiramycin (ASPM),-4.69,,,-4.69,885.1,201.4,2.9,1.75,False,Anti-infection,False,False,selleckchem_L1300
Glucosamine hydrochloride,-4.67,,,-4.67,179.2,116.2,-3.25,3.19,False,Others,False,False,selleckchem_L1300
Trometamol,-4.17,,,-4.67,121.1,86.7,-2.34,4.5,False,COX,False,False,selleckchem_L1300
Carmustine,-4.17,,,-4.67,214.1,61.8,1.16,5.75,True,DNA/RNA Synthesis,False,False,selleckchem_L1300
Isosorbide,-4.17,,,-4.67,146.1,58.9,-1.49,5.25,True,Others,False,False,selleckchem_L1300
2-Aminoheptane,-4.17,,,-4.67,115.2,26.0,1.91,4.7,True,Others,False,False,selleckchem_L1300
Plerixafor (AMD3100) 8HCl,-4.66,,,-4.66,502.8,78.7,0.42,3.0,False,"CXCR,HIV",False,False,selleckchem_L1300
Germacrone,-4.66,,,-4.66,218.3,17.1,4.36,3.48,True,Immunology & Inflammation related,False,False,selleckchem_L1300
Aminoguanidine hydrochloride,-4.16,,,-4.66,74.1,87.9,-1.66,4.5,False,NOS,False,False,selleckchem_L1300
D-Ribose,-4.16,,,-4.66,150.1,98.0,-2.74,4.1,False,Others,False,False,selleckchem_L1300
Trometamol hydrochloride,-4.16,,,-4.66,121.1,86.7,-2.34,4.5,False,Others,False,False,selleckchem_L1300
Xylose,-4.15,,,-4.65,150.1,98.0,-2.74,4.1,False,Others,False,False,selleckchem_L1300
Allylthiourea,-4.15,,,-4.65,116.2,38.0,0.01,5.1,True,ROS,False,False,selleckchem_L1300
Hemin,-4.64,,,-4.64,652.0,109.2,5.43,1.29,False,Heme Oxygenase,False,False,selleckchem_L1300
Hydroxyurea (NSC-32065),-4.13,,,-4.63,76.1,75.3,-0.96,4.75,False,"Apoptosis related,Autophagy,DNA/RNA Synthesis,HIV",False,False,selleckchem_L1300
Methyl Aminolevulinate Hydrochloride,-4.13,,,-4.63,145.2,69.4,-0.53,5.75,True,Others,False,False,selleckchem_L1300
Hexylene glycol,-4.13,,,-4.63,118.2,40.5,0.53,5.25,True,Fungal,False,False,selleckchem_L1300
Plerixafor (AMD3100),-4.61,,,-4.61,502.8,78.7,0.42,3.0,False,"CXCR,HIV",False,False,selleckchem_L1300
Methionine,-4.11,,,-4.61,149.2,63.3,0.15,5.25,True,GABA Receptor,False,False,selleckchem_L1300
Pyrazole,-4.09,,,-4.59,68.1,28.7,0.41,4.9,True,Others,False,False,selleckchem_L1300
Methimazole,-4.09,,,-4.59,114.2,20.7,1.08,4.3,True,Others,False,False,selleckchem_L1300
L-methionine,-4.08,,,-4.58,149.2,63.3,0.15,5.25,True,Others,False,False,selleckchem_L1300
D-Cysteine,-4.08,,,-4.58,121.2,63.3,-0.67,4.75,False,Antibacterial; Endogenous Metabolite,False,False,selleckchem_L1300
DL-Carnitine,-4.08,,,-4.58,161.2,60.4,-1.81,5.75,True,Others,False,False,selleckchem_L1300
Triethylenetetramine Dihydrochloride,-4.07,,,-4.57,146.2,76.1,-1.92,4.5,False,Others,False,False,selleckchem_L1300
D-Carnitine hydrochloride,-4.05,,,-4.55,162.2,57.5,-0.47,5.25,True,Mitochondrial Metabolism,False,False,selleckchem_L1300
Citric acid,-4.53,,,-4.53,192.1,132.1,-1.25,3.0,False,Others,False,False,selleckchem_L1300
Methacholine chloride,-4.03,,,-4.53,160.2,26.3,0.64,4.97,True,AChR,False,False,selleckchem_L1300
L-carnitine,-4.03,,,-4.53,161.2,60.4,-1.81,5.75,True,Others,False,False,selleckchem_L1300
Gluconolactone,-4.52,,,-4.52,178.1,107.2,-3.01,3.64,False,Others,False,False,selleckchem_L1300
D-Pinitol,-4.51,,,-4.51,194.2,110.4,-3.18,3.48,False,Influenza Virus,False,False,selleckchem_L1300
Dirithromycin,-4.51,,,-4.51,835.1,196.3,2.2,1.5,False,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Meglumine,-4.51,,,-4.51,195.2,113.2,-3.36,3.34,False,Others,False,False,selleckchem_L1300
Berbamine dihydrochloride,-4.5,,,-4.5,608.7,72.9,6.86,2.75,False,,False,False,selleckchem_L1300
Vinorelbine ditartrate (KW-2307),-4.5,,,-4.5,778.9,133.9,4.75,0.93,False,"Apoptosis related,Autophagy,Microtubule Associated",False,False,selleckchem_L1300
DL-Citrulline,-4.5,,,-4.5,175.2,118.4,-1.15,3.08,False,Others,False,False,selleckchem_L1300
Pamidronate Disodium,-4.5,,,-4.5,233.1,167.0,-2.93,3.0,False,Others,False,False,selleckchem_L1300
Etidronate,-4.48,,,-4.48,206.0,135.3,-0.99,3.0,False,phosphatase,False,False,selleckchem_L1300
Histamine Phosphate,-3.98,,,-4.48,111.1,54.7,-0.09,5.25,True,Histamine Receptor,False,False,selleckchem_L1300
Gamithromycin,-4.46,,,-4.46,777.1,180.1,2.68,1.5,False,Antibiotics,False,False,selleckchem_L1300
Clodronate disodium tetrahydrate,-4.42,,,-4.42,242.9,120.7,-0.83,3.75,False,Others,False,False,selleckchem_L1300
Acetylcholine iodide,-3.91,,,-4.41,146.2,26.3,0.26,4.97,True,AChR,False,False,selleckchem_L1300
Succimer,-3.9,,,-4.4,182.2,74.6,-0.25,4.5,False,Others,False,False,selleckchem_L1300
"1,2-Propanediol",-3.89,,,-4.390000000000001,76.1,40.5,-0.64,5.25,True,Others,False,False,selleckchem_L1300
Iodoacetamide,-3.89,,,-4.390000000000001,185.0,43.1,-0.09,5.75,True,Others,False,False,selleckchem_L1300
Glycolic acid,-3.89,,,-4.390000000000001,76.1,57.5,-0.94,5.25,True,Tyrosinase,False,False,selleckchem_L1300
Eprinomectin,-4.39,,,-4.39,914.1,178.9,5.52,0.25,False,Parasite,False,False,selleckchem_L1300
Amifostine trihydrate,-3.88,,,-4.38,214.2,95.6,-0.25,4.22,False,Others,False,False,selleckchem_L1300
Halothane,-3.87,,,-4.37,197.4,0.0,2.51,4.5,True,Others,False,False,selleckchem_L1300
Sodium Etidronate,-4.37,,,-4.37,204.0,140.9,-2.26,3.25,False,phosphatase,False,False,selleckchem_L1300
Glycine,-3.86,,,-4.359999999999999,75.1,63.3,-0.97,5.25,True,Others,False,False,selleckchem_L1300
Fructose,-4.35,,,-4.35,180.2,118.2,-3.38,3.09,False,Others,False,False,selleckchem_L1300
Acetylcholine Chloride,-3.85,,,-4.35,146.2,26.3,0.26,4.97,True,AChR,False,False,selleckchem_L1300
Cepharanthine,-4.34,,,-4.34,606.7,61.9,6.87,3.0,False,TNF-alpha,False,False,selleckchem_L1300
Taurine,-3.82,,,-4.32,125.1,80.4,-1.17,5.25,False,Others,False,False,selleckchem_L1300
Tylosin,-4.31,,,-4.31,916.1,238.7,1.83,1.5,False,Antibiotics,False,False,selleckchem_L1300
Clodronate Disodium,-4.3,,,-4.3,242.9,120.7,-0.83,3.75,False,Others,False,False,selleckchem_L1300
Guanethidine Monosulfate,-3.8,,,-4.3,198.3,65.1,0.74,4.75,False,Adrenergic Receptor,False,False,selleckchem_L1300
Treosulfan,-4.29,,,-4.29,278.3,127.2,-2.34,3.75,False,DNA alkylator,False,False,selleckchem_L1300
Tricine,-4.26,,,-4.26,179.2,110.0,-2.62,3.5,False,Others,False,False,selleckchem_L1300
Bronopol,-3.75,,,-4.25,200.0,83.6,-0.66,5.25,False,Bacterial,False,False,selleckchem_L1300
Lanatoside C,-4.25,,,-4.25,985.1,288.3,0.61,1.5,False,"Akt,Antiviral,Apoptosis related,Autophagy,JAK,mTOR,PI3K,STAT,Wnt/beta-catenin",False,False,selleckchem_L1300
Potassium D-gluconate,-4.25,,,-4.25,196.2,138.4,-3.49,3.0,False,Fungal,False,False,selleckchem_L1300
Mildronate,-3.73,,,-4.23,147.2,49.3,-0.33,5.25,True,Hydroxylase,False,False,selleckchem_L1300
Imidazole,-3.72,,,-4.220000000000001,68.1,28.7,0.41,4.9,True,Others,False,False,selleckchem_L1300
Laurocapram,-4.21,,,-4.21,281.5,20.3,5.31,3.02,True,Others,False,False,selleckchem_L1300
Sodium Monofluorophosphate,-3.68,,,-4.18,98.0,63.2,-1.22,6.0,True,phosphatase,False,False,selleckchem_L1300
Penicillamine,-3.65,,,-4.15,149.2,63.3,0.11,4.75,False,Others,False,False,selleckchem_L1300
Chlorobutanol,-3.63,,,-4.13,177.5,20.2,2.13,4.27,True,Fungal,False,False,selleckchem_L1300
Fosfomycin Disodium,-3.63,,,-4.13,136.0,75.7,-1.36,6.0,True,"Antibiotics,Bacterial",False,False,selleckchem_L1300
Glucosamine,-4.12,,,-4.12,179.2,124.0,-3.41,3.0,False,HIF,False,False,selleckchem_L1300
DL-Penicillamine,-3.61,,,-4.109999999999999,149.2,63.3,0.11,4.75,False,Others,False,False,selleckchem_L1300
Thiotepa,-3.6,,,-4.1,189.2,9.0,0.16,4.5,True,Antineoplastic and Immunosuppressive Antibiotics,False,False,selleckchem_L1300
Xylitol,-4.07,,,-4.07,152.1,101.2,-2.95,3.94,False,Autophagy,False,False,selleckchem_L1300
Acetamide,-3.55,,,-4.05,59.1,43.1,-0.51,5.75,True,Others,False,False,selleckchem_L1300
Doramectin,-4.0,,,-4.0,899.1,170.1,5.91,0.25,False,Others,False,False,selleckchem_L1300
Tetraethylammonium chloride,-3.48,,,-3.98,130.3,0.0,1.88,4.5,True,Potassium Channel,False,False,selleckchem_L1300
Urea,-3.47,,,-3.97,60.1,69.1,-0.98,5.25,True,Others,False,False,selleckchem_L1300
Tetraethylammonium bromide,-3.47,,,-3.97,130.3,0.0,1.88,4.5,True,Potassium Channel,False,False,selleckchem_L1300
Guanidine HCl,-3.47,,,-3.97,59.1,75.9,-1.16,4.75,False,Others,False,False,selleckchem_L1300
Ammonium formate,-3.47,,,-3.97,61.0,52.3,-0.97,5.75,True,Others,False,False,selleckchem_L1300
Sodium Bicarbonate,-3.45,,,-3.95,62.0,57.5,0.22,5.25,True,Others,False,False,selleckchem_L1300
Roxithromycin,-3.94,,,-3.94,837.1,216.9,2.21,1.5,False,"Antibiotics,Antineoplastic and Immunosuppressive Antibiotics",False,False,selleckchem_L1300
Dithiothreitol (DTT),-3.37,,,-3.87,154.3,40.5,-0.43,4.5,False,Others,False,False,selleckchem_L1300
Ethanolamine hydrochloride,-3.36,,,-3.86,61.1,46.2,-1.06,5.25,True,Others,False,False,selleckchem_L1300
Sodium butyrate,-3.3,,,-3.8,87.1,40.1,-0.46,6.0,True,"Apoptosis related,Autophagy,HDAC",False,False,selleckchem_L1300
Berbamine,-3.77,,,-3.77,608.7,72.9,6.86,2.75,False,,False,False,selleckchem_L1300
Thioacetamide,-3.25,,,-3.75,75.1,26.0,0.29,4.7,True,Others,False,False,selleckchem_L1300
Mesna,-3.18,,,-3.68,141.2,57.2,-0.54,5.75,True,Others,False,False,selleckchem_L1300
Methyl methanesulfonate,-3.08,,,-3.58,110.1,43.4,-0.41,6.0,True,DNA alkylator,False,False,selleckchem_L1300
Choline Chloride,-3.04,,,-3.54,104.2,20.2,-0.32,4.27,True,AChR,False,False,selleckchem_L1300
2-Aminoethanethiol,-3.03,,,-3.53,77.2,26.0,-0.13,4.2,True,Others,False,False,selleckchem_L1300
Cysteamine HCl,-3.03,,,-3.53,77.2,26.0,-0.13,4.2,True,Antioxidant,False,False,selleckchem_L1300
Cysteamine bitartrate,-3.02,,,-3.52,77.2,26.0,-0.13,4.2,True,Others,False,False,selleckchem_L1300
Choline bitartrate,-2.98,,,-3.48,104.2,20.2,-0.32,4.27,True,AChR,False,False,selleckchem_L1300
Vinblastine (NSC-49842) sulfate,-3.42,,,-3.42,811.0,154.1,3.99,1.01,False,"AChR,Antineoplastic and Immunosuppressive Antibiotics,Apoptosis related,Autophagy,Microtubule Associated",False,False,selleckchem_L1300
Romidepsin,-3.4,,,-3.4,540.7,142.7,1.43,1.5,False,"Apoptosis related,HDAC",False,False,selleckchem_L1300
Quizartinib (AC220),-3.3,,,-3.3,560.7,106.2,5.86,1.44,False,"Apoptosis related,FLT3,Target Protein Ligand",False,False,selleckchem_L1300
Tetrandrine (NSC-77037),-3.17,,,-3.17,622.8,61.9,7.16,3.0,False,Calcium Channel,False,False,selleckchem_L1300
Hydroxylammonium chloride,-2.52,,,-3.02,33.0,46.2,-0.67,5.25,True,Others,False,False,selleckchem_L1300
Manganese chloride,-2.51,,,-3.01,125.8,0.0,1.38,4.5,True,Others,False,False,selleckchem_L1300
Dimethylamine hydrochloride,-2.45,,,-2.95,45.1,12.0,-0.16,4.25,True,Others,False,False,selleckchem_L1300
Tilmicosin,-2.87,,,-2.87,869.1,186.1,3.34,1.24,False,Antibiotics,False,False,selleckchem_L1300
Calcium chloride dihydrate,-2.35,,,-2.85,111.0,0.0,1.0,4.5,True,Other,False,False,selleckchem_L1300
Dimercaprol,-2.73,,,-2.73,124.2,20.2,0.21,3.27,False,HIV,False,False,selleckchem_L1300
Trypan Blue,-2.67,,,-2.67,868.9,370.7,5.3,0.0,False,Dyes,False,False,selleckchem_L1300
L-Xylose,-1.97,,,-2.4699999999999998,150.1,98.0,-2.74,4.1,False,Others,False,False,selleckchem_L1300
Methylamine hydrochloride,-1.94,,,-2.44,31.1,26.0,-0.43,4.7,True,Others,False,False,selleckchem_L1300
Ledipasvir (GS5885),-2.42,,,-2.42,889.0,174.6,8.75,0.0,False,"COVID-19,HCV Protease",False,False,selleckchem_L1300
Iron Dextran,-1.22,,,-1.72,55.8,0.0,-0.0,4.5,True,Others,False,False,selleckchem_L1300
Zinc sulfate heptahydrate,-1.22,,,-1.72,65.4,0.0,-0.0,4.5,True,Others,False,False,selleckchem_L1300
Ticarcillin sodium,3.05,,,3.05,384.4,124.0,0.55,2.99,False,"Antibiotics,Bacterial,Selection Antibiotics for Transfected Cell",False,False,selleckchem_L1300
Nystatin (Fungicidin),8.86,,,8.86,926.1,319.6,0.94,1.5,False,"Antibiotics for Mammalian Cell Culture,Fungal",False,False,selleckchem_L1300
Amphotericin B,23.16,,,23.16,924.1,319.6,0.71,1.5,False,"Antibiotics,Antibiotics for Mammalian Cell Culture",False,False,selleckchem_L1300
